1.2999996 0.001
1.5999997 0.001
1.2559620 0.33549873
1.5457994 0.41292152
1.5884249 0.20811144
1.9850029 0.26032196
1.9847418 0.26230485
1.5881638 0.21009436
1.3 0.0
1.6 0.0
1.2557036 0.33646476
1.5454813 0.41411047
